timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-18 07:45:00,1.326082507343091,0.33152062683577277,Spring,07:45
2018-05-18 08:00:00,1.330511628889291,0.33262790722232277,Spring,08:00
2018-05-18 08:15:00,1.398763069384789,0.34969076734619725,Spring,08:15
2018-05-18 08:30:00,1.4307345989393379,0.35768364973483446,Spring,08:30
2018-05-18 08:45:00,1.4678197657199368,0.3669549414299842,Spring,08:45
2018-05-18 09:00:00,1.5010732665067605,0.37526831662669013,Spring,09:00
2018-05-18 09:15:00,1.5645850478875922,0.39114626197189806,Spring,09:15
2018-05-18 09:30:00,1.6185956593776292,0.4046489148444073,Spring,09:30
2018-05-18 09:45:00,1.6775301402988767,0.4193825350747192,Spring,09:45
2018-05-18 10:00:00,1.7414298198612723,0.4353574549653181,Spring,10:00
2018-05-18 10:15:00,1.7867475907709978,0.44668689769274944,Spring,10:15
2018-05-18 10:30:00,1.8418508798471043,0.46046271996177607,Spring,10:30
2018-05-18 10:45:00,1.896973249475143,0.47424331236878575,Spring,10:45
2018-05-18 11:00:00,1.9617871928444777,0.4904467982111194,Spring,11:00
2018-05-18 11:15:00,1.9861677368067856,0.4965419342016964,Spring,11:15
2018-05-18 11:30:00,2.043350846823961,0.5108377117059902,Spring,11:30
2018-05-18 11:45:00,2.09868726379237,0.5246718159480925,Spring,11:45
2018-05-18 12:00:00,2.152346535670413,0.5380866339176033,Spring,12:00
2018-05-18 12:15:00,2.1895764474892276,0.5473941118723069,Spring,12:15
2018-05-18 12:30:00,2.23792827656145,0.5594820691403625,Spring,12:30
2018-05-18 12:45:00,2.289657582149269,0.5724143955373172,Spring,12:45
2018-05-18 13:00:00,2.3460682458504905,0.5865170614626226,Spring,13:00
2018-05-18 13:15:00,2.3663861566119677,0.5915965391529919,Spring,13:15
2018-05-18 13:30:00,2.404363853710905,0.6010909634277263,Spring,13:30
2018-05-18 13:45:00,2.4470471197425265,0.6117617799356316,Spring,13:45
2018-05-18 14:00:00,2.4935448263561097,0.6233862065890274,Spring,14:00
2018-05-18 14:15:00,2.5418561082971505,0.6354640270742876,Spring,14:15
2018-05-18 14:30:00,2.5981490993014313,0.6495372748253578,Spring,14:30
2018-05-18 14:45:00,2.653816516248195,0.6634541290620487,Spring,14:45
2018-05-18 15:00:00,2.717971058866281,0.6794927647165703,Spring,15:00
